"","2218DP100","2218DP234","2218DP286","2218DP103","2218DP093","2226DP070","2226DP052","2226DP025","2226DP103","2226DP088","2226DP215","2218DP148","2226DP092","2226DP059","2218DP112","2226DP005","2226DP137","2226DP069","2226DP360","2226DP082","2226DP046","2226DP183","2226DP033","2226DP212","2226DP176","2226DP072","2218DP084","2218DP263","2226DP185","2226DP172","2226DP051","2226DP170","2226DP307","2218DP114","2218DP088","2218DP026","2218DP002","2218DP190","2218DP198","2218DP109","2218DP281","2218DP282","2218DP217","2218DP202","2218DP102","2218DP312","2218DP086","2218DP073","2218DP152"
"Solyc01g005410.5.1",98.6884,65.6326,116.848,110.451,102.607,47.601,62.6559,80.7003,79.0968,73.6562,51.3199,80.6763,66.5817,81.7165,134.311,92.213,58.8831,52.8103,64.6128,68.321,68.7061,78.7482,96.7762,80.2277,119.261,94.0536,67.3426,111.72,116.373,109.085,153.014,93.6744,127.071,173.068,131.542,100.827,140.852,161.225,127.762,72.1245,74.6284,96.3994,89.4599,129.462,91.1231,259.001,56.6519,93.5348,93.331
"Solyc01g005420.2.1",2.02556,11.233,10.3336,20.0335,22.6561,2.4384,1.67489,5.07692,2.13566,5.12568,7.36474,5.18032,11.6144,5.53319,7.51873,10.6595,5.48285,7.23338,6.8508,7.056,5.50354,5.25373,5.23302,5.01163,16.2102,23.425,2.67627,2.67884,40.6439,73.1794,35.7968,58.9262,76.6271,7.95929,7.09413,1.52364,9.0992,3.2921,9.76328,10.0658,7.86523,7.82429,16.522,20.7469,7.85091,37.7725,6.86679,16.8219,8.44189
"Solyc01g005440.4.1",155.716,120.985,378.874,89.0182,81.9188,68.3489,112.392,76.4501,83.7851,90.7827,59.0191,64.9348,84.021,106.705,72.1927,95.1563,195.564,76.1445,95.9129,110.147,108.051,135.166,117.661,142.847,190.114,145.271,75.6634,80.8906,188.641,204.714,221.032,252.82,257.759,90.7529,107.979,132.979,87.7753,68.5841,66.9012,165.196,200.116,204.873,214.603,111.012,133.286,151.668,137.454,196.711,99.7321
"Solyc01g005470.3.1",3.06572,7.61832,13.8927,23.2755,14.606,3.87265,2.75178,3.21558,5.80252,7.04781,4.05705,3.03206,6.96439,5.53607,10.6822,13.1648,1.14102,4.4204,3.97032,5.25727,4.72198,5.02045,3.86112,13.3894,15.2524,17.7605,2.36705,4.1148,33.8597,38.4476,39.4651,24.7752,53.2349,13.7608,9.09534,2.94432,19.1023,8.94452,7.12918,5.1511,6.46113,10.5051,12.4493,17.3498,10.1411,19.9967,3.04549,15.6751,6.27438
"Solyc01g005520.4.1",309.708,247.396,218.318,186.381,197.654,379.483,371.576,347.281,352.031,354.668,242.003,220.127,324.933,305.624,181.539,285.463,307.643,305.529,333.343,325.653,329.85,296.274,287.099,284.833,202.716,192.837,288.142,188.814,99.7086,107.218,125.738,170.138,108.822,148.965,182.821,311.633,82.6617,84.9892,88.6945,188.649,164.803,140.115,160.61,96.2948,159.937,77.007,229.151,199.657,215.287
"Solyc01g005550.3.1",44.2928,66.5778,59.9244,45.5866,53.8372,42.8887,42.9094,37.5434,39.8534,43.4593,28.7746,54.9296,36.7878,40.4671,48.6499,37.6595,54.342,43.4686,55.4431,45.2047,45.9544,48.6806,45.4741,46.8465,46.5364,43.9292,42.3573,65.5434,52.6496,47.775,44.065,70.8059,44.6002,69.016,65.1256,40.0877,54.7115,56.8,52.9022,80.135,102.99,82.1567,89.1649,60.7606,85.8866,55.3836,86.5831,84.2629,65.0072
"Solyc01g005560.3.1",333.266,276.368,232.82,299.41,319.303,333.48,327.596,329.758,380.171,414.108,325.969,240.795,351.187,368.038,205.392,399.82,222.83,335.225,260.347,333.472,351.73,348.115,361.716,383.181,308.964,294.332,321.544,219.783,325.255,306.622,333.58,311.036,339.593,183.433,187.091,333.155,160.533,120.986,113.86,174.808,176.036,197.347,177.717,113.348,219.862,106.08,143.711,230.332,217.799
"Solyc01g005580.2.1",27.8569,34.0682,42.2293,31.0774,31.4372,32.8375,28.5999,28.9621,26.0613,34.1731,27.8485,38.8602,31.1414,26.104,47.4409,28.3725,32.3296,29.1396,29.7674,29.7134,30.8702,28.2384,26.3467,21.4598,37.3934,38.8626,30.479,39.2463,43.4001,47.7592,45.0058,52.0531,48.5536,48.5573,47.4107,43.7284,47.3896,45.1578,49.1151,52.9516,45.1588,51.5902,67.4744,68.3662,46.1814,42.6197,45.6324,43.5139,41.4132
"Solyc01g005590.2.1",1267.03,854.191,590.079,460.424,574.236,806.52,928.698,885.981,950.634,1003.47,666.832,148.518,723.907,841.173,106.122,560.561,820.064,893.595,1223.88,719.266,823.804,600.033,499.007,430.787,464.083,271.786,1027.13,175.547,271.045,183.435,215.031,673.216,190.33,108.595,184.016,1281.34,58.5817,53.1344,31.4285,408.749,335.472,326.108,440.797,167.373,422.225,346.537,642.03,888.735,677.255
"Solyc01g005600.4.1",23.4436,27.5121,29.8464,29.4665,31.891,21.1675,19.5147,19.2178,23.255,23.7463,20.0274,26.4885,22.6075,18.9472,30.4274,29.0272,19.975,19.8918,20.0321,20.5419,17.8684,19.8422,20.5634,26.4296,30.0654,33.5263,22.5978,29.7463,48.1934,41.7258,43.8137,35.0331,47.9633,39.1077,36.8008,20.95,50.6343,47.3696,45.7868,39.0567,34.2897,41.9609,36.8897,45.4395,36.0651,36.53,22.5563,29.8227,31.5612
"Solyc01g005620.3.1",325.279,333.575,281.701,256.813,257.559,388.054,382.261,390.41,363.595,349.936,281.775,229.287,319.6,359.566,213.507,343.389,369.198,351.698,379.236,320.766,336.879,319.923,326.95,289.748,243.218,252.069,407.342,222.284,263.222,233.766,245.843,266.21,226.019,234.157,261.671,347.257,290.054,319.104,368.229,369.006,380.97,389.138,363.676,372.623,323.51,326.978,357.193,400.783,264.456
"Solyc01g005810.3.1",10.784,23.0593,26.7776,15.5151,17.6802,13.3615,16.8259,13.6931,15.0292,14.85,12.4662,19.8038,14.0476,11.9554,25.4659,12.403,19.7197,13.1989,20.1261,14.4354,15.8326,13.4419,17.0877,14.2195,16.7946,15.9321,10.1585,22.4671,28.9463,26.9056,19.5958,25.5623,25.4138,33.6246,30.9943,15.9574,36.9103,51.9678,65.6849,52.9717,49.6829,42.6465,55.9544,66.0924,37.1109,34.554,41.02,39.2642,21.9251
"Solyc01g005820.4.1",77.7816,86.825,107.785,80.5089,83.4337,66.1384,65.8409,62.2806,62.7113,62.1214,56.6291,105.598,65.4492,68.4733,107.916,68.6541,81.2009,61.5698,83.0855,65.9736,62.6101,65.4572,70.9075,66.4515,95.1789,101.193,72.3463,100.54,169.293,176.896,129.028,163.73,172.599,128.298,127.922,72.6665,164.624,141.03,159.775,146.936,137.138,137.499,164.884,164.931,138.846,132.595,147.726,147.066,95.1522
"Solyc01g005840.3.1",25.1707,28.4871,33.0363,36.0002,31.1483,21.7573,18.4657,23.6092,27.276,24.0479,15.253,41.0955,21.9286,17.284,42.4806,26.0853,20.4398,21.7071,17.8576,22.2683,18.5972,19.795,19.2551,24.4059,28.0113,29.9868,21.8544,44.3849,34.7272,32.7968,27.329,30.225,37.6058,62.061,50.5993,15.2627,60.078,65.0977,61.2699,46.8696,41.52,44.4698,43.793,52.1949,40.3694,67.1721,20.8829,29.4167,27.8315
"Solyc01g005910.3.1",39.8518,43.6165,49.3608,56.5934,47.248,46.0938,49.4308,47.489,48.5021,51.5122,50.314,54.4988,49.6028,47.4182,53.9291,61.5197,45.0868,41.9424,39.3543,45.861,45.2005,48.2735,47.8517,43.7281,59.7315,63.9596,49.4985,48.2963,73.9146,58.5547,58.9774,50.8369,73.1506,53.1892,57.6191,44.0994,47.8608,47.5355,43.7296,52.175,50.4774,53.913,59.8715,52.4873,59.5586,45.1606,37.6666,39.2432,48.0711
"Solyc01g005950.4.1",24.7449,27.453,28.3177,28.0726,30.3076,22.6633,22.4369,24.8888,18.7428,25.4112,20.4727,22.8164,24.481,24.4527,25.2939,25.2076,24.0975,22.2745,22.7911,20.4666,23.6469,25.1303,19.4051,26.3811,35.6359,32.3033,24.0818,26.3982,44.719,39.7976,38.893,32.4552,35.732,32.8418,31.9508,24.0911,52.1647,38.8179,41.0679,32.9707,30.545,34.2749,32.6861,38.3526,30.2442,18.566,26.771,29.7144,34.2455
"Solyc01g005980.4.1",9.82613,23.661,43.4048,13.9223,10.8355,7.68928,8.00497,7.1293,7.44199,7.28345,5.40757,37.2818,10.4123,13.9462,60.236,6.71491,8.49258,11.8236,5.27694,7.42113,6.41772,7.42776,6.50231,8.74945,11.3009,11.9016,5.76252,32.6021,29.8707,26.5049,17.4541,18.9279,23.52,72.2198,57.9929,10.7998,170.816,77.3916,85.6282,64.4185,72.8569,62.8521,77.9772,68.7537,63.2335,72.0879,25.2924,27.7355,18.372
"Solyc01g005985.2.1",79.6686,101.947,76.9235,82.1339,78.8194,67.3932,68.6215,68.3416,62.3053,57.8546,42.3869,28.6406,51.766,61.8675,27.7902,46.2254,106.622,63.6168,103.002,70.6833,86.3424,72.5998,77.0498,76.2477,78.9087,63.2347,77.4791,46.1629,51.9293,59.1387,57.1455,96.4857,62.9075,35.253,44.8245,67.04,24.648,20.7382,25.0694,75.1083,86.5533,56.5276,61.3935,35.7226,72.1701,56.2752,120.491,124.879,81.9943
"Solyc01g006120.4.1",28.9404,35.8166,38.0927,49.7432,47.3133,27.2634,26.5198,26.8823,30.104,31.9704,14.2087,43.8234,31.9707,31.7283,45.3766,32.9556,29.8077,29.7051,28.4853,33.6611,28.0184,35.7724,36.4807,31.7962,52.4253,55.5008,31.2117,48.1034,78.038,67.0685,61.8848,63.823,68.0076,57.9789,55.3418,35.4768,65.3796,74.1444,82.0712,53.2418,49.6444,55.11,60.5722,74.0825,47.8207,34.2013,38.4387,45.2278,39.8457
"Solyc01g006150.3.1",24.267,17.1885,17.7454,28.2703,20.7672,16.4085,22.6213,29.323,27.1118,27.9422,16.8918,24.9548,27.2811,28.3029,22.3763,36.1636,13.8303,25.2297,19.0033,23.2494,24.9815,25.5049,26.199,29.1906,32.8902,38.782,23.9845,26.6044,70.4565,71.2884,57.0295,32.4053,82.7378,25.1679,23.7782,22.1054,43.86,16.3632,16.4636,16.0104,18.5598,18.1567,15.4294,13.6959,19.1885,19.0684,11.2623,16.5816,24.1244
"Solyc01g006160.3.1",269.399,326.559,315.057,156.286,144.383,267.094,289.738,258.592,303.311,281.308,300.856,223.66,192.504,283.725,293.606,220.701,285.546,260.172,386.333,191.836,267.221,183.516,181.272,210.678,178.881,175.323,273.488,248.647,310.59,311.168,289.229,301.999,268.571,438.838,336.109,288.75,590.713,726.675,781.54,446.889,477.516,395.353,512.638,621.082,417.207,658.964,694.671,605.385,248.674
"Solyc01g006190.3.1",27.7346,30.3815,34.0469,40.0906,37.0388,22.9131,25.398,26.7557,27.7088,26.6035,20.8334,43.8335,29.108,22.2842,50.4067,26.1736,25.8116,25.2108,21.1328,26.0194,25.1633,28.1697,29.9892,25.0998,33.8896,47.5111,24.9099,46.0899,55.872,59.5863,48.3641,52.2242,57.4945,63.5142,56.9723,28.6393,93.8777,88.0566,100.294,54.4545,59.0795,53.178,66.5746,94.3988,51.1975,40.933,36.1957,38.8245,41.4209
"Solyc01g006200.3.1",23.6868,23.6523,49.0137,13.1747,13.199,0,1.88989,2.36617,0,17.6607,0,83.2953,18.9915,25.0939,142.594,0,10.686,17.2306,0,13.073,2.07,0,34.677,0,9.24279,52.9967,11.4753,51.9618,27.1452,48.8669,29.6927,28.5172,73.4486,241.519,192.829,27.9986,242.99,294.079,312.135,63.6788,79.8736,81.1665,85.5,305.623,55.1376,221.63,9.65354,8.07408,2.35045
"Solyc01g006250.2.1",0,9.33664,24.7654,10.4013,7.29435,4.34442,20.8887,7.47228,13.0534,11.6192,1.2221,35.6205,4.16491,12.6073,48.9465,16.8618,7.59287,9.71675,7.33896,5.1605,4.90274,14.5182,15.299,12.6093,7.29711,8.96582,5.66226,31.3074,22.5025,12.1832,8.1146,31.5197,14.4968,20.7258,22.5139,0,10.8078,78.9388,30.4411,18.1545,18.6843,20.2921,26.0363,25.8522,36.6574,43.7438,9.52674,13.8112,23.1958
"Solyc01g006280.3.1",71.011,89.2681,87.0902,88.1132,100.546,65.2926,66.779,73.7452,79.1276,80.5417,44.0601,104.281,80.2315,78.8217,109.586,88.4351,67.833,80.1372,75.1184,87.096,78.704,95.3537,92.8276,93.952,90.3971,100.862,62.2325,102.255,115.119,103.073,104.365,110.804,104.2,131.427,108.591,62.3244,115.368,103.649,105.759,120.387,113.599,124.331,110.449,80.4506,132.869,55.3929,85.094,100.289,91.7425
"Solyc01g006300.3.1",24.2443,80.538,251.434,186.65,127.891,31.4598,26.872,36.4806,80.452,49.7961,33.6862,63.4939,80.8675,68.7865,83.0654,124.782,10.3266,71.3165,8.67457,37.5761,32.3344,36.8811,52.9294,53.5538,67.2281,173.553,25.0779,64.2052,271.383,404.501,161.625,283.364,352.092,97.4097,97.5192,48.5373,203.929,169.428,94.1345,81.6841,48.5557,157.672,70.3253,68.5921,122.023,247.388,28.0845,208.961,155.574
"Solyc01g006330.5.1",94.7245,78.3017,56.9228,86.8241,96.239,104.829,99.3116,101.559,91.2717,96.4791,80.1778,113.03,99.4721,92.6969,80.1952,80.0576,103.527,89.2676,94.1324,108.958,96.3027,109.742,106.297,100.418,99.0134,96.7398,89.9727,99.2168,33.7932,44.6988,50.3623,77.5638,44.528,50.586,72.8653,88.8967,15.8892,18.5266,19.664,46.9482,55.3835,49.207,45.4664,30.7194,60.1718,19.0679,58.7997,40.4713,84.1131
"Solyc01g006400.4.1",380.609,660.52,3491.43,245.42,204.905,191.37,303.472,205.926,255.464,268.501,227.116,604.653,329.682,462.315,1143.18,414.684,410.722,456.621,239.737,386.485,379.886,427.764,334.273,435.397,678.347,371.216,201.536,807.492,849.878,1082.64,636.5,951.459,1126,930.627,911.019,505.176,1131.77,876.921,591.93,2271.06,2563.95,1799,2703.7,1667.65,1897.25,926.466,1263.77,2127.31,438.411
"Solyc01g006430.3.1",179.848,196.138,212.383,124.805,134.745,127.252,139.43,153.487,137.93,130.307,111.17,152.564,138.917,153.035,188.557,128.4,182.903,154.552,175.671,141.837,152.312,159.469,147.539,144.023,140.31,114.588,168.448,170.681,143.797,128.064,113.935,184.339,111.535,290.44,219.449,174.388,354.337,456.622,456.259,257.534,354.716,230.889,328.929,353.606,228.623,170.694,224.729,293.417,183.72
"Solyc01g006510.3.1",113.432,98.6797,85.5678,127.852,122.196,107.53,103.042,97.0902,99.2016,108.418,82.4032,136.328,111.529,97.6417,127.35,98.0527,80.4874,108.897,79.9132,105.654,100.714,105.911,101.505,101.152,101.461,115.568,104.056,145.539,101.96,96.7323,100.329,100.655,97.0599,118.83,118.041,106.924,87.472,83.3628,81.8962,90.5361,94.8789,91.2014,92.7253,91.1722,96.1916,61.4896,53.1047,75.1501,108.414
"Solyc01g006555.2.1",4.40847,58.3552,108.505,119.118,109.595,18.9526,8.91592,14.7255,12.6705,16.0474,10.0608,35.0984,19.3808,11.2203,11.7461,15.3819,19.2536,24.0284,15.1063,39.062,33.1408,43.3487,36.1355,34.8321,70.2547,87.3623,10.0067,16.9169,299.301,269.715,150.083,134.679,272.528,8.82757,18.708,4.44981,10.8212,26.4192,19.7662,93.1703,120.41,98.208,112.396,74.2968,76.7552,60.8569,27.783,66.0588,59.5725
"Solyc01g006720.4.1",38.8916,33.7203,36.4762,34.1191,32.3778,33.6866,44.6698,47.9622,35.212,46.1104,24.6246,64.0416,40.1037,40.6849,79.5347,34.5033,40.4465,27.6499,30.6294,37.2989,41.7783,44.9727,51.3874,39.2271,54.5658,48.9711,41.298,73.2507,69.2923,66.3447,48.1245,48.4952,46.2626,61.3629,82.3992,52.5531,100.4,65.739,77.7456,124,133.93,142.317,126.758,84.3572,121.993,40.387,49.0773,49.1337,32.0758
"Solyc01g006780.4.1",35.9933,33.3269,10.725,55.2543,54.1526,23.8311,34.4613,64.7192,15.0745,62.6182,11.2906,88.6001,24.0489,19.759,48.0462,60.3648,35.074,13.4655,27.1209,63.0006,26.4219,38.7715,25.1069,35.7421,55.6178,29.9116,52.3117,54.8555,38.3611,16.4144,45.8138,18.2,30.1344,34.7055,44.571,23.3999,53.0452,39.3244,50.2205,16.1272,17.5315,16.0338,40.0901,16.1714,27.7812,23.3154,17.6029,22.0842,40.7166
"Solyc01g006800.4.1",19.1883,28.4861,30.6116,30.9411,24.8666,17.8703,17.3148,20.2535,16.7947,20.0462,17.6444,21.3475,17.3815,20.4589,23.067,21.7723,19.2129,15.8287,24.3104,19.8415,17.0506,21.5048,24.9618,24.5439,29.1811,30.1227,21.0392,21.1741,50.3237,47.238,46.5188,52.6218,60.5525,33.5933,29.6721,24.0862,43.3529,41.4053,39.2511,36.2921,33.2746,39.8,44.9196,36.9139,30.2073,29.149,46.4538,41.1541,28.0554
"Solyc01g006820.2.1",198.282,199.908,131.992,188.659,132.586,244.041,260.529,187.114,231.053,312.451,148.879,178.025,196.186,204.779,152.381,198.566,267.216,176.242,248.346,265.435,289.782,228.448,285.558,232.74,359.53,304.746,190.075,227.958,237.869,456.247,390.533,466.261,308.727,176.74,162.529,204.456,259.669,213.699,153.045,264.637,199.164,196.605,255.832,332.432,319.42,170.04,291.431,414.157,188.384
"Solyc01g006830.3.1",29.4431,40.6308,37.0939,76.0874,87.0179,47.7161,47.051,60.8882,37.7596,54.0137,40.518,63.7154,62.1949,52.1595,43.3484,68.0293,81.1534,53.3096,86.4835,100.758,88.671,105.472,111.076,100.895,126.644,156.184,45.3977,55.6005,99.8957,96.8006,133.084,158.9,129.134,31.4395,43.3999,54.3236,30.4332,29.8997,35.1999,32.4734,36.9134,41.9734,26.2191,24.8197,36.1068,21.9047,40.3541,27.3423,39.0209
"Solyc01g006900.3.1",157.835,244.268,472.408,261.211,223.363,106.345,111.309,96.8991,143.183,148.481,109.373,355.235,189.769,170.866,479.256,230.289,154.94,168.636,122.711,161.841,140.226,159.476,181.461,166.131,287.876,360.365,123.79,398.35,593.573,531.233,506.335,294.656,514.578,645.581,542.776,171.298,778.808,770.197,801.665,610.433,462.507,589.26,522.929,623.337,530.262,893.701,318.461,512.829,331.186
"Solyc01g006940.5.1",82.6265,119.094,110.091,44.5802,50.8226,97.9164,97.5777,103.317,93.8167,81.1035,68.9736,80.9919,72.7497,78.0243,73.3568,68.0642,96.1641,86.2539,110.261,86.6194,88.2341,65.9631,65.1923,65.9659,43.5429,42.3291,79.2909,68.6573,37.2658,35.9649,32.6888,65.4568,46.5552,68.2025,80.6597,77.9297,42.2417,58.4761,50.4127,106.486,100.964,85.5316,103.504,86.6141,101.635,57.3978,116.511,116.339,95.4319
"Solyc01g006980.4.1",48.3468,46.5289,44.7588,25.6089,28.1527,37.7779,38.0605,34.5721,39.2397,36.319,29.6347,38.2585,34.6857,42.6316,37.2044,37.4748,48.3735,43.7524,48.3863,34.1697,35.6456,29.275,29.3715,26.6127,24.2059,26.0499,38.5012,33.7151,31.517,29.4842,27.3013,33.9006,27.348,35.1035,47.9639,36.2975,41.9683,43.8631,43.7737,51.4588,50.4113,45.0016,43.8191,35.1534,47.4644,26.3181,71.3505,60.1702,42.7748
"Solyc01g007220.5.1",20.7165,30.3358,40.3095,68.2292,52.6854,13.7282,18.3715,14.0451,21.8823,24.4774,20.2412,28.6624,46.1087,21.3911,53.8675,38.9514,9.74436,34.0927,7.03722,25.8663,20.1224,34.6054,33.5164,31.9758,85.5554,72.9459,24.1858,47.0536,117.227,139.391,92.5464,85.8631,134.163,60.976,52.1015,16.4589,100.691,53.9703,71.7102,46.8678,19.5957,44.6878,28.5804,64.0858,37.6967,40.0875,22.8376,38.2021,43.271
"Solyc01g007770.2.1",4.87129,6.63298,13.5646,14.9793,18.0315,7.76004,5.99651,6.04789,9.41612,7.95581,4.9116,15.9065,12.089,9.04791,29.0974,10.7298,4.52082,5.96618,3.76882,5.34959,6.65922,8.10391,6.02279,6.65447,16.5371,20.7971,10.4933,25.1888,34.3325,36.7229,26.9757,18.3481,27.9443,29.2695,26.5703,5.1411,55.5021,23.5002,26.2161,17.617,10.1687,30.046,17.5475,31.6267,20.0782,27.5478,4.4669,8.89536,14.7086
"Solyc01g007840.3.1",7.31539,10.9688,10.3005,11.3737,11.6248,8.93723,6.34482,5.57098,7.98523,7.74297,8.504,19.6719,10.4425,8.85233,15.8133,10.1968,7.54786,10.5714,6.1606,10.3005,6.13722,9.72162,8.62694,11.7115,12.0495,15.2946,8.0678,17.2899,18.1083,15.0826,16.2824,16.1016,17.5065,18.5999,19.7161,8.13839,35.3649,50.9462,37.8658,16.7357,13.5432,19.3461,16.3493,35.098,13.3487,20.3795,7.15531,9.03556,12.5027
"Solyc01g007860.3.1",121.4,183.302,217.763,229.374,208.898,132.957,118.925,117.431,137.567,136.529,145.562,178.015,151.453,139.897,263.892,162.25,142.735,141.014,145.578,147.123,129.399,150.652,160.572,159.752,204.227,222.179,150.552,202.78,288.294,294.681,244.747,210.939,286.934,289.874,253.131,129.093,289.054,337.29,358.392,219.678,252.541,258.752,248.856,272.475,223.788,388.304,173.215,211.7,204.14
"Solyc01g007910.3.1",37.1488,33.8254,28.5885,34.1166,26.8789,27.0765,32.0041,32.7611,37.183,33.6181,28.1875,23.3098,34.5598,36.8702,23.937,42.8417,25.1388,34.1255,29.6141,29.3791,25.8353,32.6106,35.2025,35.5649,37.512,38.975,33.5899,26.4714,66.1015,61.8444,59.926,42.198,54.1226,27.0604,26.6783,31.1736,47.0165,36.8971,31.8514,31.9557,28.6343,42.8531,38.6046,36.8015,28.871,43.4232,35.5818,46.9298,31.446
"Solyc01g007920.2.1",24.8131,28.9601,30.8743,23.2042,25.526,24.2297,17.622,15.6075,22.664,25.8194,22.1317,47.9429,26.3804,19.3805,50.2078,19.2509,13.802,22.102,19.8395,22.1865,17.4427,18.5757,16.6954,26.2746,22.9822,32.6825,21.3008,45.1454,32.4358,35.262,29.1064,25.5071,30.3537,65.8196,42.5818,24.1731,52.3588,45.6339,41.2156,33.3534,31.2619,33.0761,38.2165,45.9878,32.972,41.1152,17.3358,30.1142,35.3098
"Solyc01g008000.3.1",145.013,178.679,209.84,226.689,240.393,146.647,145.708,140.585,150.074,156.458,121.255,267.697,163.853,167.898,271.957,156.621,136.066,157.863,136.212,176.233,144.483,172.396,166.583,175.682,226.691,246.977,177.003,266.824,328.319,299.93,285.35,285.072,281.058,354.572,313.59,158.967,351.132,376.284,345.423,311.549,321.658,354.06,384.987,396.484,288.452,438.422,167.405,212.703,234.884
"Solyc01g008070.4.1",26.2955,31.5366,30.8802,40.5734,37.7175,29.2505,24.4358,26.1748,31.0952,30.9591,24.0177,68.2637,34.0637,27.7383,76.5985,33.3333,25.6238,28.2905,23.8928,29.0254,24.9803,31.2522,32.6883,31.706,47.6822,58.8333,27.9884,70.9715,75.5141,72.6228,72.5779,60.7086,71.1775,94.2527,77.0422,28.0958,102.09,105.75,118.077,49.1609,38.3658,56.4661,40.6784,66.11,47.9447,47.8717,19.8259,22.9179,31.3731
"Solyc01g008080.3.1",506.283,729.801,872.851,531.462,481.511,429.178,459.975,433.923,356.458,456.864,452.863,716.713,384.71,356.902,859.35,361.485,537.79,366.106,694.714,443.407,452.512,373.524,435.809,415.921,434.789,394.844,516.701,692.248,693.439,570.418,545.624,771.296,492.745,911.792,927.825,495.426,1023.68,1292.07,1338.02,1447.12,1871.73,1307.71,1849.22,1867.37,1229.17,1788.67,1008.04,1042.79,595.392
"Solyc01g008090.4.1",445.029,639.743,753.401,371.18,328.42,507.131,559.46,523.874,475.781,438.242,595.084,318.292,406.438,524.2,356.866,456.176,535.745,413.633,784.759,406.795,461.275,348.383,405.118,410.645,382.918,364.035,561.475,330.005,722.296,804.71,644.572,585.009,679.438,403.309,387.847,614.275,638.114,531.119,548.09,594.057,515.19,526.362,706.614,552.939,570.619,678.831,1206.26,1083.09,480.491
"Solyc01g008110.5.1",112.179,121.375,291.893,122.329,137.285,86.7021,100.746,108.193,111.579,112.507,76.421,119.62,128.558,133.615,98.5651,136.171,231.273,110.291,126.102,130.248,149.87,182.974,180.539,139.803,260.232,271.684,83.9044,116.732,335.418,274.35,337.084,255.081,252.56,103.579,138.3,113.963,103.316,97.175,91.9312,221.761,250.856,246.595,202.525,106.77,223.855,119.354,235.017,240.413,118.817
"Solyc01g008150.1.1",43.5627,7.11804,15.1438,72.6894,20.3905,12.1443,4.17085,26.1099,56.1373,30.3147,0,183.827,23.2851,7.55189,47.8885,23.5676,0,35.3107,24.6183,20.608,45.6835,15.219,15.7561,48.0651,59.1549,61.2649,22.1595,57.3382,41.9354,25.5425,15.1223,18.8807,27.016,52.143,5.99381,0,30.2121,0,0,23.4225,6.52873,41.7968,13.4781,21.0778,32.0224,15.677,0,14.8491,44.092
"Solyc01g008160.4.1",19.3754,16.6988,27.8711,15.2113,15.686,22.0921,25.374,21.624,27.1685,21.9552,14.9034,32.2397,17.4989,20.2904,37.9472,19.2374,18.567,18.0056,24.8566,19.0691,17.8275,18.0246,23.8582,21.8421,17.9713,21.9718,16.1298,30.7529,28.3807,24.5686,23.107,24.7208,25.2749,44.3297,36.2599,20.2699,62.811,58.2485,64.9782,40.1139,38.884,37.5972,44.2823,47.4127,32.8508,36.8136,37.1223,36.9951,20.1103
"Solyc01g008230.5.1",41.9964,42.664,45.8018,35.4502,41.6411,27.6192,30.0581,29.9215,37.2731,30.7494,21.3103,32.2148,29.9855,28.6099,41.8668,30.0152,30.5925,32.3467,25.0128,27.1224,26.3922,31.8847,33.4534,31.0427,35.6666,39.0852,39.0454,33.2287,48.9066,47.4108,34.5407,44.0175,41.6204,67.4212,39.2301,30.7824,58.091,56.0248,55.7241,42.7071,46.0479,43.4543,45.6682,29.4554,35.7892,34.5977,44.1104,46.5245,52.5205
"Solyc01g008250.3.1",314.367,308.554,258.082,206.687,226.463,345.698,356.297,334.397,372.639,383.884,338.917,336.203,341.354,327.08,348.129,327.611,254.843,335.243,263.05,325.182,312.594,249.091,274.294,279.99,137.338,145.645,331.365,344.739,97.7176,94.1687,107.816,96.5697,98.8866,356.028,351.94,300.339,302.592,314.651,382.405,279.969,227.556,271.528,227.216,271.843,292.075,383.483,165.037,165.487,335.36
"Solyc01g008330.5.1",51.7752,43.142,42.1493,26.3267,27.3958,46.6662,46.7449,53.7585,51.7614,43.4848,29.263,39.6907,40.9647,44.7967,31.9182,45.3297,51.1877,44.1789,56.1428,36.7111,46.4821,36.976,37.7519,32.707,32.1056,34.7409,43.5205,32.1664,39.2189,38.2319,40.7847,40.0695,37.3901,32.2125,35.5359,41.4015,29.9463,32.8733,35.0087,52.4799,47.3759,38.0983,48.467,40.6742,43.8169,30.8758,89.1838,75.1944,36.1112
"Solyc01g008360.3.1",22.6207,43.747,49.0057,40.9181,36.8283,16.6793,27.3078,32.6179,26.6155,25.9099,19.025,21.3277,27.8623,30.5002,48.9102,28.7324,26.267,35.1588,29.3341,25.4344,20.6278,29.5875,26.0865,24.3558,39.2984,42.1238,20.9646,37.4729,46.6622,59.1621,44.3838,50.2048,44.5255,67.1454,66.7586,16.2756,76.7356,89.5442,86.9101,61.6941,59.205,64.7069,80.739,87.6962,48.1977,132.373,43.6903,46.4876,42.3558
